claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
[DEBUNKED] Ukraine: Russlands Krieg kommt vom Himmel,https://correctiv.org/aktuelles/russland-ukraine-2/2026/09/18/ukraine-russlands-krieg-kommt-aus-dem-himmel/,correctiv.org,Ukraine: Russlands Krieg kommt vom Himmel,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-09-24T03:36:37.861294
[DEBUNKED] Fit für die Wahl: Erstwählende gegen Falschinformationen gewappnet  - correctiv.org,https://correctiv.org/in-eigener-sache/2026/09/18/fit-fuer-die-wahl-erstwaehlende-gegen-falschinformationen-gewappnet/,correctiv.org,Fit für die Wahl: Erstwählende gegen Falschinformationen gewappnet  - correctiv.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-09-24T03:36:38.660862
[DEBUNKED] Kretschmer lehnt Maßnahmen gegen Ableger des Russischen Hauses ab,https://correctiv.org/aktuelles/russland-ukraine-2/2026/09/18/kretschmer-lehnt-massnahmen-gegen-ableger-des-russischen-hauses-ab/,correctiv.org,Kretschmer lehnt Maßnahmen gegen Ableger des Russischen Hauses ab,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-09-24T03:36:39.583658
"&nbsp; Laut Jeanne Dillschneider, die für die Grünen im Digitalausschuss des Deutschen Bundestags sitzt, muss die Bundesnetzagentur jetzt weiter prüfen, bei welchen Modellen eine unbemerkte Aufnahme möglich ist",https://correctiv.org/aktuelles/kuenstliche-intelligenz/2026/09/18/bundespolitikerinnen-fordern-verbote-von-smart-glasses/,correctiv.org,Nach CORRECTIV-Recherche: Bundespolitikerinnen fordern Verbote von Smart Glasses,0,LOW,False,,,factcheck,2026-09-24T03:36:40.712549
Deutsche Waffen für Russland Trotz Sanktionen: Europas Maschinen für Putins Krieg Kuka hat sein Russland-Geschäft offiziell eingestellt Offiziell hat Kuka sein Russland-Geschäft im Jahr 2023 beendet,https://correctiv.org/aktuelles/russland-ukraine-2/2026/09/17/wie-deutsche-roboter-technik-nach-russland-gelangt/,correctiv.org,Wie deutsche Roboter-Technik nach Russland gelangt,0,LOW,False,,,factcheck,2026-09-24T03:36:41.852271
"Und um einen Satz, den wir immer wieder hörten: „Mich wird es nicht treffen",https://correctiv.org/aktuelles/afd/2026/09/18/junge-tuerkeistaemmige-vor-der-wahl-enttaeuscht-von-der-mitte-neugierig-auf-die-afd/,correctiv.org,"Junge Türkeistämmige vor der Wahl: Enttäuscht von der Mitte, neugierig auf die AfD - correctiv.org",0.1,LOW,False,,,factcheck,2026-09-24T03:36:43.145612
"Das sind keine Menschen, die eine neue Politik gefunden haben",https://correctiv.org/aktuelles/afd/2026/09/18/junge-tuerkeistaemmige-vor-der-wahl-enttaeuscht-von-der-mitte-neugierig-auf-die-afd/,correctiv.org,"Junge Türkeistämmige vor der Wahl: Enttäuscht von der Mitte, neugierig auf die AfD - correctiv.org",0.1,LOW,False,,,factcheck,2026-09-24T03:36:43.356792
"Doch das Wirtschaftsministerium erklärt auf eine Kleine Anfrage hin, keine Protokolle über Treffen mit Vertretern der Gaswirtschaft zu führen",https://correctiv.org/aktuelles/klimawandel/2026/09/16/ministerin-reiche-laesst-lobbytreffen-im-dunkeln/,correctiv.org,Ministerin Reiche lässt Lobbytreffen im Dunkeln - correctiv.org,0.1,LOW,False,,,factcheck,2026-09-24T03:36:45.465540
"In der Antwort heißt es, von Treffen des Ministeriums mit Interessenvertretern gebe es keine Protokolle",https://correctiv.org/aktuelles/klimawandel/2026/09/16/ministerin-reiche-laesst-lobbytreffen-im-dunkeln/,correctiv.org,Ministerin Reiche lässt Lobbytreffen im Dunkeln - correctiv.org,0.1,LOW,False,,,factcheck,2026-09-24T03:36:45.667486
"So verpflichte etwa die Geschäftsordnung der Bundesregierung und die Registraturrichtlinie dazu, alle aktenrelevanten Informationen zu dokumentieren",https://correctiv.org/aktuelles/klimawandel/2026/09/16/ministerin-reiche-laesst-lobbytreffen-im-dunkeln/,correctiv.org,Ministerin Reiche lässt Lobbytreffen im Dunkeln - correctiv.org,0.1,LOW,False,,,factcheck,2026-09-24T03:36:45.869667
"11 Prozent gaben an, in den vergangenen zwölf Monaten Opfer von Kriminalität im Internet geworden zu sein",https://www.mimikama.org/online-betrug-scham-betroffene-schweigen/?pk_campaign=feed&#038;pk_kwd=online-betrug-scham-betroffene-schweigen,www.mimikama.org,Online-Betrug: Warum so viele Betroffene schweigen,0,LOW,False,,,factcheck,2026-09-24T03:36:47.002325
27 Prozent waren es schon einmal in ihrem Leben,https://www.mimikama.org/online-betrug-scham-betroffene-schweigen/?pk_campaign=feed&#038;pk_kwd=online-betrug-scham-betroffene-schweigen,www.mimikama.org,Online-Betrug: Warum so viele Betroffene schweigen,0,LOW,False,,,factcheck,2026-09-24T03:36:47.246366
Für Österreich konnten wir keine vergleichbar aktuelle Befragung finden,https://www.mimikama.org/online-betrug-scham-betroffene-schweigen/?pk_campaign=feed&#038;pk_kwd=online-betrug-scham-betroffene-schweigen,www.mimikama.org,Online-Betrug: Warum so viele Betroffene schweigen,0.1,LOW,False,,,factcheck,2026-09-24T03:36:47.546173
[DEBUNKED] Deepfakes auf Facebook: Gemeldet und trotzdem online,https://www.mimikama.org/deepfakes-facebook-oversight-board-meldungen/?pk_campaign=feed&#038;pk_kwd=deepfakes-facebook-oversight-board-meldungen,www.mimikama.org,Deepfakes auf Facebook: Gemeldet und trotzdem online,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-24T03:36:48.115427
[DEBUNKED] Warum Empörung auf Social Media so gut funktioniert,https://www.mimikama.org/warum-social-media-streit-belohnt/?pk_campaign=feed&#038;pk_kwd=warum-social-media-streit-belohnt,www.mimikama.org,Warum Empörung auf Social Media so gut funktioniert,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-24T03:36:48.678258
[DEBUNKED] Echtes Foto oder KI? Warum der KI-Vorwurf oft zu früh kommt,https://www.mimikama.org/ki-vorwurf-echte-fotos/?pk_campaign=feed&#038;pk_kwd=ki-vorwurf-echte-fotos,www.mimikama.org,Echtes Foto oder KI? Warum der KI-Vorwurf oft zu früh kommt,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-24T03:36:49.234446
Am Telefon und per E-Mail wird eine OpenAI-Aktie um 622 Euro angeboten,https://www.mimikama.org/openai-aktie-622-euro-prime-equity-partners/?pk_campaign=feed&#038;pk_kwd=openai-aktie-622-euro-prime-equity-partners,www.mimikama.org,OpenAI-Aktie um 622 Euro: Warnung vor Angebot,0,LOW,False,,,factcheck,2026-09-24T03:36:50.409230
Die angebliche Zürcher Adresse lässt sich laut Watchlist Internet keinem entsprechenden Unternehmen zuordnen,https://www.mimikama.org/openai-aktie-622-euro-prime-equity-partners/?pk_campaign=feed&#038;pk_kwd=openai-aktie-622-euro-prime-equity-partners,www.mimikama.org,OpenAI-Aktie um 622 Euro: Warnung vor Angebot,0.1,LOW,False,,,factcheck,2026-09-24T03:36:50.613954
Zudem benötigen Übertragungen von Beteiligungen laut OpenAI die schriftliche Zustimmung des Unternehmens,https://www.mimikama.org/openai-aktie-622-euro-prime-equity-partners/?pk_campaign=feed&#038;pk_kwd=openai-aktie-622-euro-prime-equity-partners,www.mimikama.org,OpenAI-Aktie um 622 Euro: Warnung vor Angebot,0,LOW,False,,,factcheck,2026-09-24T03:36:50.819670
[DEBUNKED] 47 YouTube-Kanäle mit erfundenen KI-Expert:innen,https://www.mimikama.org/47-youtube-kanaele-erfundene-ki-experten-politik/?pk_campaign=feed&#038;pk_kwd=47-youtube-kanaele-erfundene-ki-experten-politik,www.mimikama.org,47 YouTube-Kanäle mit erfundenen KI-Expert:innen,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-24T03:36:51.396493
Eine angebliche Sicherheitsaktualisierung soll sofort über einen Link bestätigt werden,https://www.mimikama.org/sparkassen-mail-pushtan-freigabe-tagesfrist-phishing/?pk_campaign=feed&#038;pk_kwd=sparkassen-mail-pushtan-freigabe-tagesfrist-phishing,www.mimikama.org,Sparkassen-Mail fordert pushTAN-Freigabe,0,LOW,False,,,factcheck,2026-09-24T03:36:51.877696
Was jetzt wichtig ist:Öffne den Link nicht und bestätige keine Freigabe,https://www.mimikama.org/sparkassen-mail-pushtan-freigabe-tagesfrist-phishing/?pk_campaign=feed&#038;pk_kwd=sparkassen-mail-pushtan-freigabe-tagesfrist-phishing,www.mimikama.org,Sparkassen-Mail fordert pushTAN-Freigabe,0.1,LOW,False,,,factcheck,2026-09-24T03:36:52.128643
[DEBUNKED] Echte Google-Warnung führt zu Phishing,https://www.mimikama.org/echte-google-warnung-falscher-supportanruf-phishing/?pk_campaign=feed&#038;pk_kwd=echte-google-warnung-falscher-supportanruf-phishing,www.mimikama.org,Echte Google-Warnung führt zu Phishing,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-24T03:36:53.052799
[DEBUNKED] KI-Agenten stehlen Daten aus Onlineshops,https://www.mimikama.org/ki-agenten-angriff-onlineshops-kreditkartendaten/?pk_campaign=feed&#038;pk_kwd=ki-agenten-angriff-onlineshops-kreditkartendaten,www.mimikama.org,KI-Agenten stehlen Daten aus Onlineshops,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-24T03:36:53.607477
"[DEBUNKED] Job-Scamming: Fake-Jobs, Video-Ident und fremde Konten",https://www.mimikama.org/job-scamming-fake-jobs-video-ident-konto/?pk_campaign=feed&#038;pk_kwd=job-scamming-fake-jobs-video-ident-konto,www.mimikama.org,"Job-Scamming: Fake-Jobs, Video-Ident und fremde Konten",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-24T03:36:53.871317
"Was im Dezember 2025 als begrenzter Facebook-Test begann, taucht inzwischen bei immer mehr Seiten auf",https://www.mimikama.org/facebook-externe-links-zwei-beitraege-meta-one/?pk_campaign=feed&#038;pk_kwd=facebook-externe-links-zwei-beitraege-meta-one,www.mimikama.org,Facebook begrenzt externe Links: Nur zwei Beiträge pro Monat,0.1,LOW,False,,,factcheck,2026-09-24T03:36:54.367945
"Klassische Facebook-Seiten waren damals nicht flächendeckend betroffen, Publisher sollten nach Angaben von Meta ausdrücklich ausgenommen bleiben",https://www.mimikama.org/facebook-externe-links-zwei-beitraege-meta-one/?pk_campaign=feed&#038;pk_kwd=facebook-externe-links-zwei-beitraege-meta-one,www.mimikama.org,Facebook begrenzt externe Links: Nur zwei Beiträge pro Monat,0,LOW,False,,,factcheck,2026-09-24T03:36:54.574301
September 2026 offiziell vorgestellt und unterscheidet dabei zwischen Angeboten für Privatpersonen sowie eigenen Tarifen für Creator und Unternehmen,https://www.mimikama.org/facebook-externe-links-zwei-beitraege-meta-one/?pk_campaign=feed&#038;pk_kwd=facebook-externe-links-zwei-beitraege-meta-one,www.mimikama.org,Facebook begrenzt externe Links: Nur zwei Beiträge pro Monat,0,LOW,False,,,factcheck,2026-09-24T03:36:54.864354
[DEBUNKED] Rettung am Bahnübergang: Das Video ist KI-generiert,https://www.mimikama.org/ki-video-bahnuebergang-lieferwagen/?pk_campaign=feed&#038;pk_kwd=ki-video-bahnuebergang-lieferwagen,www.mimikama.org,Rettung am Bahnübergang: Das Video ist KI-generiert,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-24T03:36:55.418943
[DEBUNKED] KI-Zeitreise-Videos: Wie KI Geschichte falsch zeigt,https://www.mimikama.org/ki-zeitreise-videos-youtube-geschichte/?pk_campaign=feed&#038;pk_kwd=ki-zeitreise-videos-youtube-geschichte,www.mimikama.org,KI-Zeitreise-Videos: Wie KI Geschichte falsch zeigt,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-24T03:36:55.662049
[DEBUNKED] KI-Video von Kharg Island: Was Trump gepostet hat,https://www.mimikama.org/trump-ki-video-kharg-island/?pk_campaign=feed&#038;pk_kwd=trump-ki-video-kharg-island,www.mimikama.org,KI-Video von Kharg Island: Was Trump gepostet hat,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-24T03:36:56.760131
[DEBUNKED] Meta haftet für Fake-Werbung: Urteil im Fall Finanzfluss,https://www.mimikama.org/meta-haftet-fake-werbung-finanzfluss-urteil/?pk_campaign=feed&#038;pk_kwd=meta-haftet-fake-werbung-finanzfluss-urteil,www.mimikama.org,Meta haftet für Fake-Werbung: Urteil im Fall Finanzfluss,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-09-24T03:36:57.350447
"[DEBUNKED] Die Lösung gegen Fake News, über die sich niemand traut zu sprechen - Volksverpetzer",https://volksverpetzer.de/analyse/fake-news-vermoegenssteuer/,volksverpetzer.de,"Die Lösung gegen Fake News, über die sich niemand traut zu sprechen - Volksverpetzer",0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-09-24T03:36:58.187411
""" (§ 7 AtG) Das bundesamtliche Portal zur nuklearen Sicherheit fasst es entsprechend knapp zusammen: Für den Bau und Betrieb von Kernkraftwerken dürfen keine Genehmigungen mehr erteilt werden",https://volksverpetzer.de/analyse/afd-mv-peinlich/,volksverpetzer.de,Die peinlichste Idee der AfD Mecklenburg-Vorpommern! - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-09-24T03:36:59.246904
"Das könnte die AfD nicht ändern, selbst wenn sie 100% aller Stimmen in Mecklenburg-Vorpommern holen sollte",https://volksverpetzer.de/analyse/afd-mv-peinlich/,volksverpetzer.de,Die peinlichste Idee der AfD Mecklenburg-Vorpommern! - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-09-24T03:36:59.502860
"[DEBUNKED] Doch, mit einem AfD-Verbot würden die Wähler der AfD verschwinden - Volksverpetzer",https://volksverpetzer.de/analyse/afd-verbot-waehler-verschwinden/,volksverpetzer.de,"Doch, mit einem AfD-Verbot würden die Wähler der AfD verschwinden - Volksverpetzer",0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-09-24T03:37:00.322211
"Das Wahlprogramm moniert einen Fokus auf politische Bildung: ""Statt fachliche Kompetenzen zu stärken, wird politische Bildung immer mehr und immer früher forciert",https://volksverpetzer.de/analyse/afd-mecklenburg-vorpommern-bildung/,volksverpetzer.de,So bedroht die AfD Mecklenburg-Vorpommern die Bildung deiner Kinder! - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-09-24T03:37:01.355384
"[DEBUNKED] Die Wählergruppe, über die niemand spricht: Warum die AfD wirklich stark wurde - Volksverpetzer",https://volksverpetzer.de/analyse/warum-afd-wirklich-stark/,volksverpetzer.de,"Die Wählergruppe, über die niemand spricht: Warum die AfD wirklich stark wurde - Volksverpetzer",0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-09-24T03:37:02.167001
"[DEBUNKED] Mecklenburg-Vorpommern ist so sicher wie nie. Die AfD hat Pläne, die das ändern - Volksverpetzer",https://volksverpetzer.de/analyse/mecklenburg-vorpommern-sicher/,volksverpetzer.de,"Mecklenburg-Vorpommern ist so sicher wie nie. Die AfD hat Pläne, die das ändern - Volksverpetzer",0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-09-24T03:37:02.987394
"An eine Behörde, obwohl du in deiner Heimat mit offiziellen Stellen stets schlechte Erfahrungen gemacht hast",https://volksverpetzer.de/analyse/trick-regierung-asylsystem-ausgrenzen/,volksverpetzer.de,Mit diesem Trick will die Regierung Menschen vom Asylsystem ausgrenzen - Volksverpetzer,0,LOW,False,,,factcheck,2026-09-24T03:37:03.874263
"Denn das Bundesinnenministerium plant für den Haushalt 2027, die bundesgeförderte uAVB um 80 Prozent einzukürzen",https://volksverpetzer.de/analyse/trick-regierung-asylsystem-ausgrenzen/,volksverpetzer.de,Mit diesem Trick will die Regierung Menschen vom Asylsystem ausgrenzen - Volksverpetzer,0,LOW,False,,,factcheck,2026-09-24T03:37:04.075058
Die Vorteile der uAVB sind gemäß den Angaben der Träger vielfältig: Asylverfahren können schneller und konsis,https://volksverpetzer.de/analyse/trick-regierung-asylsystem-ausgrenzen/,volksverpetzer.de,Mit diesem Trick will die Regierung Menschen vom Asylsystem ausgrenzen - Volksverpetzer,0,LOW,False,,,factcheck,2026-09-24T03:37:04.281411
"Eine vom Verfassungsschutz als gesichert rechtsextrem eingestufte Partei hat in Sachsen-Anhalt 43,8 Prozent geholt, 39 der 83 Sitze im Landtag, fast alle Direktmandate",https://volksverpetzer.de/aktuelles/sachsen-anhalt-nicht-allein/,volksverpetzer.de,Demokraten in Sachsen-Anhalt: Ihr seid nicht allein - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-09-24T03:37:05.318248
So nah stand die Demokratie noch nie am Abgrund in der Bundesrepublik,https://volksverpetzer.de/aktuelles/sachsen-anhalt-nicht-allein/,volksverpetzer.de,Demokraten in Sachsen-Anhalt: Ihr seid nicht allein - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-09-24T03:37:05.550933
"Es muss keine fancy Selfcare sein, es muss nichts kosten",https://volksverpetzer.de/aktuelles/sachsen-anhalt-nicht-allein/,volksverpetzer.de,Demokraten in Sachsen-Anhalt: Ihr seid nicht allein - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-09-24T03:37:05.826826
Die SPD legt eine krasse Aufholjagd hin: Der Abstand der AfD vor der SPD schrumpft von fast 20 auf 3 Prozentpunkte,https://volksverpetzer.de/aktuelles/r2g-mehrheit-mecklenburg-vorpommern/,volksverpetzer.de,Umfrage-Beben! Mehrheit für Rot-Rot-Grün in Mecklenburg-Vorpommern? - Volksverpetzer,0,LOW,False,,,factcheck,2026-09-24T03:37:06.836014
"Die CDU dagegen stürzt auf 8 Prozent und damit auf das schlechteste Ergebnis ihrer Geschichte, das BSW scheitert an der Fünfprozenthürde (und zerlegt sich ohnehin gerade)",https://volksverpetzer.de/aktuelles/r2g-mehrheit-mecklenburg-vorpommern/,volksverpetzer.de,Umfrage-Beben! Mehrheit für Rot-Rot-Grün in Mecklenburg-Vorpommern? - Volksverpetzer,0,LOW,False,,,factcheck,2026-09-24T03:37:07.036622
Anders gesagt: 48 Prozent der Wahlberechtigten zwischen Boizenburg und Usedom würden eine Partei links der Mitte wählen,https://volksverpetzer.de/aktuelles/r2g-mehrheit-mecklenburg-vorpommern/,volksverpetzer.de,Umfrage-Beben! Mehrheit für Rot-Rot-Grün in Mecklenburg-Vorpommern? - Volksverpetzer,0,LOW,False,,,factcheck,2026-09-24T03:37:07.236908
[DEBUNKED] Does image show Trump left brown stain on chair in Ireland? Here's the truth | Snopes.com,https://www.snopes.com/fact-check/trump-ireland-brown-stain/,www.snopes.com,Does image show Trump left brown stain on chair in Ireland? Here's the truth | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-09-24T03:37:07.440122
[DEBUNKED] Did Biden revoke more than 400 press passes? How changes compare to Trump's media ban | Snopes.com,https://www.snopes.com/fact-check/biden-press-passes-trump-ban/,www.snopes.com,Did Biden revoke more than 400 press passes? How changes compare to Trump's media ban | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-09-24T03:37:07.539331
[DEBUNKED] Don't go bananas over tale of chimp rescuing zookeeper | Snopes.com,https://www.snopes.com/fact-check/chimp-rescue-zookeeper-tale/,www.snopes.com,Don't go bananas over tale of chimp rescuing zookeeper | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-09-24T03:37:07.638705
[DEBUNKED] Democrats allegedly gave 'illegals' in Chicago $20K in government benefits. Here are the facts | Snopes.com,https://www.snopes.com/news/2026/09/23/chicago-illegals-government-benefits/,www.snopes.com,Democrats allegedly gave 'illegals' in Chicago $20K in government benefits. Here are the facts | Sno,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-09-24T03:37:07.739580
[DEBUNKED] 21 fact checks about gas prices from our archives | Snopes.com,https://www.snopes.com/collections/gas-prices-fact-checks/,www.snopes.com,21 fact checks about gas prices from our archives | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-09-24T03:37:07.838695
[DEBUNKED] Did Obama ban Fox News from White House briefings? Claim distorts the facts | Snopes.com,https://www.snopes.com/fact-check/obama-ban-fox-news-white-house/,www.snopes.com,Did Obama ban Fox News from White House briefings? Claim distorts the facts | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-09-24T03:37:07.949672
[DEBUNKED] Did prices rise more under Biden than Trump? We checked the data | Snopes.com,https://www.snopes.com/fact-check/trump-biden-inflation-data/,www.snopes.com,Did prices rise more under Biden than Trump? We checked the data | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-09-24T03:37:08.315029
"[DEBUNKED] Did France, Ukraine feed Trump false intelligence to see if it would leak to Putin? | Snopes.com",https://www.snopes.com/news/2026/09/22/trump-putin-ukraine-france-false-intelligence/,www.snopes.com,"Did France, Ukraine feed Trump false intelligence to see if it would leak to Putin? | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-09-24T03:37:08.434853
[DEBUNKED] Did Trump's kindness 'ruin' Secret Service agent? Don't fall for tall tale | Snopes.com,https://www.snopes.com/fact-check/secret-service-kindness-trump/,www.snopes.com,Did Trump's kindness 'ruin' Secret Service agent? Don't fall for tall tale | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-09-24T03:37:08.682823
[DEBUNKED] Did Mike Rogers receive donations from people in Epstein files? We followed the paper trail | Snopes.com,https://www.snopes.com/fact-check/mike-rogers-epstein-donations/,www.snopes.com,Did Mike Rogers receive donations from people in Epstein files? We followed the paper trail | Snopes,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-09-24T03:37:08.789839
[DEBUNKED] Too cute to be true? Video really shows rhino and tiny deer headbutting | Snopes.com,https://www.snopes.com/fact-check/rhino-deer-headbutt-video/,www.snopes.com,Too cute to be true? Video really shows rhino and tiny deer headbutting | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-09-24T03:37:08.904530
"[DEBUNKED] Labour by-election candidate has British nationality, contrary to social media claims – Full Fact",https://fullfact.org/politics/Sagal-Abdi-Wali-uk-citizen/,fullfact.org,"Labour by-election candidate has British nationality, contrary to social media claims – Full Fact",0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-09-24T03:37:09.750167
[DEBUNKED] Image of teachers saying they would quit over pride flag removal is AI-generated – Full Fact,https://fullfact.org/culture-and-society/ai-image-teachers-pride-flag/,fullfact.org,Image of teachers saying they would quit over pride flag removal is AI-generated – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-09-24T03:37:10.386652
